QuoteID,DateID,CustomerID,ProductID,QuoteValue,Status
Q005482,20260123,C0141,P010,2936,Won
Q005483,20240702,C0885,P009,4307,Won
Q005484,20241222,C0489,P014,3089,Won
Q005485,20250115,C0085,P008,6469,Pending
Q005486,20250909,C0153,P006,6004,Lost
Q005487,20240129,C0951,P003,4963,Won
Q005488,20240107,C0177,P004,4231,Won
Q005489,20250430,C0396,P013,9157,Lost
Q005490,20241010,C0974,P013,9067,Lost
Q005491,20250501,C0277,P013,2575,Won
Q005492,20250802,C0331,P006,2382,Won
Q005493,20260808,C0689,P005,9032,Lost
Q005494,20240717,C0756,P013,2291,Won
Q005495,20240526,C0846,P004,7570,Won
Q005496,20240612,C0063,P004,7123,Lost
Q005497,20240105,C0998,P001,4530,Lost
Q005498,20260120,C0264,P009,5304,Won
Q005499,20251010,C0320,P009,1622,Won
Q005500,20250913,C0771,P008,4918,Pending
Q005501,20251213,C0110,P008,6981,Pending
Q005502,20250626,C0513,P006,8616,Won
Q005503,20260902,C0877,P001,8579,Won
Q005504,20241018,C0510,P013,1399,Won
Q005505,20250702,C0305,P010,771,Pending
Q005506,20260823,C0386,P001,9438,Lost
Q005507,20240418,C0584,P003,6874,Lost
Q005508,20260614,C0409,P014,3981,Pending
Q005509,20250207,C0301,P007,8783,Won
Q005510,20250306,C0738,P010,4137,Pending
Q005511,20250922,C0922,P012,6390,Won
Q005512,20251226,C0851,P007,5694,Won
Q005513,20251222,C0790,P011,7954,Lost
Q005514,20250722,C0543,P014,8895,Won
Q005515,20260207,C0622,P008,3668,Pending
Q005516,20241025,C0695,P013,7220,Pending
Q005517,20261011,C0492,P007,9325,Lost
Q005518,20251026,C0272,P003,9820,Won
Q005519,20260801,C0785,P015,8010,Won
Q005520,20250810,C0096,P001,4953,Won
Q005521,20250716,C0898,P003,5461,Won
Q005522,20240420,C0309,P002,8255,Won
Q005523,20260831,C0980,P008,4132,Lost
Q005524,20260418,C0386,P009,1998,Won
Q005525,20240108,C0218,P010,9807,Won
Q005526,20260914,C0832,P006,5968,Won
Q005527,20250120,C0737,P014,9623,Lost
Q005528,20250914,C0098,P007,5008,Lost
Q005529,20240214,C0939,P011,2204,Lost
Q005530,20261231,C0306,P013,5148,Won
Q005531,20250516,C0111,P009,7199,Pending
Q005532,20250523,C0061,P012,2928,Won
Q005533,20240818,C0943,P012,4977,Won
Q005534,20251119,C0431,P015,6703,Lost
Q005535,20250917,C0468,P002,7832,Lost
Q005536,20240306,C0470,P001,6106,Lost
Q005537,20240322,C0066,P015,9660,Won
Q005538,20241104,C0214,P003,6042,Lost
Q005539,20250307,C0431,P007,9097,Won
Q005540,20251207,C0350,P012,6354,Won
Q005541,20240828,C0037,P012,3088,Won
Q005542,20241014,C0267,P009,1510,Pending
Q005543,20241211,C0881,P012,4747,Won
Q005544,20260227,C0199,P011,5132,Lost
Q005545,20250725,C0378,P008,7710,Lost
Q005546,20260331,C0231,P009,2108,Lost
Q005547,20240804,C0220,P011,965,Won
Q005548,20251019,C0260,P015,7840,Won
Q005549,20260215,C0339,P001,3965,Lost
Q005550,20241120,C0677,P005,9258,Pending
Q005551,20240813,C0548,P015,3336,Won
Q005552,20250226,C0580,P014,7997,Won
Q005553,20251002,C0886,P005,823,Won
Q005554,20251005,C0975,P005,3587,Won
Q005555,20241126,C0499,P012,2885,Lost
Q005556,20260328,C0371,P001,4251,Won
Q005557,20250808,C0751,P008,6320,Pending
Q005558,20240828,C0444,P004,831,Lost
Q005559,20240206,C0787,P009,3875,Won
Q005560,20261103,C0320,P004,3022,Won
Q005561,20251112,C0624,P005,2688,Won
Q005562,20240120,C0960,P009,1039,Lost
Q005563,20241022,C0662,P014,9742,Won
Q005564,20261218,C0450,P012,1463,Won
Q005565,20240716,C0855,P010,7582,Won
Q005566,20240627,C0204,P013,761,Lost
Q005567,20260222,C0656,P004,1781,Lost
Q005568,20250105,C0839,P001,6462,Pending
Q005569,20240823,C0039,P006,2847,Won
Q005570,20261225,C0967,P008,517,Pending
Q005571,20260425,C0559,P003,2665,Lost
Q005572,20240502,C0302,P007,9892,Lost
Q005573,20250214,C0627,P010,7529,Lost
Q005574,20240118,C0626,P001,8703,Lost
Q005575,20250616,C0949,P011,6511,Won
Q005576,20240523,C0991,P002,4332,Won
Q005577,20260512,C0117,P003,1969,Lost
Q005578,20250627,C0191,P001,9097,Lost
Q005579,20250820,C0310,P001,4895,Lost
Q005580,20240601,C0204,P002,6452,Won
Q005581,20240803,C0871,P012,3999,Lost
Q005582,20261216,C0178,P006,5896,Won
Q005583,20240320,C0197,P005,8923,Lost
Q005584,20240826,C0600,P002,2807,Won
Q005585,20261106,C0181,P002,6651,Won
Q005586,20260928,C0618,P015,6910,Lost
Q005587,20240107,C0227,P015,3117,Won
Q005588,20241203,C0400,P010,9071,Won
Q005589,20241027,C0750,P002,6505,Lost
Q005590,20250111,C0240,P008,8076,Won
Q005591,20260611,C0275,P015,1998,Lost
Q005592,20260114,C0387,P006,3665,Won
Q005593,20250323,C0321,P011,2746,Won
Q005594,20240810,C0373,P013,9389,Won
Q005595,20260423,C0970,P012,1921,Lost
Q005596,20250806,C0331,P003,4492,Lost
Q005597,20260126,C0401,P008,7986,Won
Q005598,20250617,C0492,P005,4978,Won
Q005599,20250328,C0425,P007,4167,Won
Q005600,20260812,C0802,P003,651,Lost
Q005601,20250906,C0280,P013,9794,Won
Q005602,20250801,C0632,P011,2711,Lost
Q005603,20240930,C0396,P011,1791,Pending
Q005604,20240801,C0806,P014,1917,Won
Q005605,20260714,C0404,P010,3411,Won
Q005606,20240219,C0194,P012,4799,Lost
Q005607,20240309,C0838,P006,5071,Won
Q005608,20250110,C0530,P004,2763,Won
Q005609,20241002,C0557,P001,9058,Lost
Q005610,20251002,C0991,P006,6246,Lost
Q005611,20240714,C0621,P008,2100,Won
Q005612,20260904,C0910,P011,3579,Lost
Q005613,20251126,C0089,P008,7547,Won
Q005614,20241010,C0594,P005,7812,Lost
Q005615,20241211,C0388,P010,5919,Won
Q005616,20250122,C0156,P009,5416,Pending
Q005617,20260910,C0157,P013,4268,Lost
Q005618,20260212,C0565,P011,910,Won
Q005619,20260118,C0285,P010,1026,Pending
Q005620,20260308,C0887,P013,4467,Pending
Q005621,20250125,C0966,P007,9500,Won
Q005622,20260224,C0824,P002,5242,Lost
Q005623,20240401,C0823,P006,4318,Pending
Q005624,20250803,C0058,P009,7010,Pending
Q005625,20250322,C0596,P004,9538,Won
Q005626,20250226,C0333,P001,6251,Lost
Q005627,20251122,C0367,P001,815,Won
Q005628,20250128,C0199,P001,2924,Lost
Q005629,20260920,C0225,P012,4809,Lost
Q005630,20251212,C0332,P012,7790,Won
Q005631,20260319,C0765,P005,4114,Won
Q005632,20240828,C0717,P014,6587,Won
Q005633,20250324,C0276,P004,2267,Won
Q005634,20260103,C0443,P002,6479,Lost
Q005635,20261108,C0509,P004,4750,Won
Q005636,20260519,C0146,P003,2240,Won
Q005637,20250215,C0092,P008,1887,Won
Q005638,20260126,C0308,P009,8312,Won
Q005639,20241101,C0407,P014,4909,Lost
Q005640,20260730,C0845,P014,7564,Lost
Q005641,20260618,C0800,P005,7755,Lost
Q005642,20260219,C0506,P003,7210,Lost
Q005643,20260605,C0554,P014,1229,Won
Q005644,20250630,C0214,P004,8436,Pending
Q005645,20250527,C0978,P010,7860,Won
Q005646,20240721,C0317,P001,3757,Lost
Q005647,20240504,C0203,P002,9825,Lost
Q005648,20260923,C0472,P009,4654,Won
Q005649,20260525,C0257,P013,7036,Pending
Q005650,20240611,C0232,P008,2891,Won
Q005651,20260319,C0312,P014,7495,Pending
Q005652,20250811,C0984,P015,1157,Won
Q005653,20260323,C0653,P007,672,Pending
Q005654,20250803,C0348,P006,2314,Won
Q005655,20261101,C0121,P006,5173,Lost
Q005656,20260609,C0124,P001,4046,Lost
Q005657,20260414,C0931,P010,7688,Won
Q005658,20260319,C0575,P003,6955,Pending
Q005659,20251223,C0666,P015,6139,Pending
Q005660,20241218,C0806,P012,3020,Won
Q005661,20240616,C0239,P008,1576,Won
Q005662,20250905,C0251,P013,7327,Won
Q005663,20261215,C0354,P014,6906,Won
Q005664,20250129,C0973,P014,2064,Won
Q005665,20250223,C0899,P015,8618,Won
Q005666,20260913,C0768,P014,5549,Lost
Q005667,20250218,C0733,P006,9294,Pending
Q005668,20240706,C0104,P006,6213,Won
Q005669,20240309,C0440,P013,9819,Lost
Q005670,20240701,C0795,P002,8535,Won
Q005671,20260521,C0327,P013,5005,Lost
Q005672,20240226,C0326,P003,2828,Lost
Q005673,20261030,C0666,P002,6270,Won
Q005674,20250726,C0282,P004,1654,Pending
Q005675,20261217,C0049,P001,5928,Won
Q005676,20250921,C0275,P014,9071,Lost
Q005677,20250323,C0544,P005,2800,Lost
Q005678,20250607,C0932,P008,2600,Won
Q005679,20260629,C0016,P014,1906,Won
Q005680,20240614,C0212,P006,5095,Won
Q005681,20260503,C0952,P014,8803,Won
Q005682,20250609,C0004,P010,6825,Won
Q005683,20260110,C0880,P011,1239,Won
Q005684,20250218,C0720,P013,5102,Lost
Q005685,20240509,C0977,P001,3781,Won
Q005686,20260517,C0130,P006,6643,Won
Q005687,20241125,C0431,P003,7072,Lost
Q005688,20240617,C0770,P007,4802,Lost
Q005689,20260915,C0525,P011,6024,Lost
Q005690,20250216,C0719,P010,1318,Won
Q005691,20260509,C0438,P003,8333,Won
Q005692,20241223,C0408,P012,1049,Won
Q005693,20241112,C0993,P009,4415,Won
Q005694,20240607,C0840,P006,5949,Pending
Q005695,20241102,C0914,P015,4418,Won
Q005696,20240925,C0904,P014,7552,Won
Q005697,20240309,C0570,P003,8915,Pending
Q005698,20251110,C0573,P002,3608,Won
Q005699,20260820,C0326,P001,5349,Won
Q005700,20260730,C0205,P011,1949,Pending
Q005701,20261228,C1000,P007,3996,Won
Q005702,20250617,C0921,P008,2259,Won
Q005703,20241002,C0724,P013,7569,Won
Q005704,20240307,C0930,P011,9881,Won
Q005705,20240424,C0031,P003,4370,Won
Q005706,20251201,C0477,P009,699,Pending
Q005707,20261210,C0900,P001,2029,Won
Q005708,20240804,C0188,P005,6788,Lost
Q005709,20261111,C0550,P006,9262,Won
Q005710,20250302,C0449,P014,9053,Lost
Q005711,20250416,C0906,P015,8616,Won
Q005712,20240908,C0768,P007,2299,Lost
Q005713,20240912,C0420,P003,1879,Won
Q005714,20251117,C0646,P007,8439,Lost
Q005715,20250226,C0041,P006,5896,Won
Q005716,20261022,C0067,P015,1906,Pending
Q005717,20250717,C0430,P004,7075,Won
Q005718,20240613,C0915,P010,1617,Pending
Q005719,20260308,C0896,P012,8207,Won
Q005720,20250804,C0950,P013,513,Won
Q005721,20260526,C0308,P001,6672,Pending
Q005722,20250802,C0452,P015,722,Won
Q005723,20260509,C0871,P015,8958,Won
Q005724,20250222,C0070,P013,4729,Pending
Q005725,20250603,C0580,P012,6692,Won
Q005726,20251209,C0951,P007,8169,Lost
Q005727,20240504,C0047,P005,2669,Won
Q005728,20250302,C0392,P011,9129,Pending
Q005729,20240717,C0835,P005,3829,Lost
Q005730,20240524,C0502,P012,9491,Won
Q005731,20240126,C0337,P015,6337,Won
Q005732,20260409,C0573,P003,2033,Won
Q005733,20261205,C0218,P003,6655,Won
Q005734,20260510,C0338,P015,8485,Won
Q005735,20241105,C0193,P006,1739,Won
Q005736,20260511,C0202,P005,4720,Won
Q005737,20250714,C0573,P012,9088,Won
Q005738,20260301,C0092,P011,4611,Won
Q005739,20241102,C0720,P001,9299,Pending
Q005740,20260620,C0538,P009,2981,Lost
Q005741,20250524,C0748,P011,5307,Lost
Q005742,20261218,C0563,P012,4586,Won
Q005743,20251215,C0732,P014,1846,Lost
Q005744,20251006,C0453,P015,7432,Won
Q005745,20260817,C0275,P005,2369,Lost
Q005746,20241105,C0549,P009,6012,Won
Q005747,20240331,C0267,P008,5352,Won
Q005748,20240924,C0318,P011,9430,Lost
Q005749,20250630,C0922,P014,5185,Pending
Q005750,20241127,C0087,P002,6172,Won
Q005751,20260917,C0679,P009,562,Won
Q005752,20240327,C0420,P009,2911,Won
Q005753,20260708,C0354,P013,8876,Won
Q005754,20250619,C0133,P002,6542,Lost
Q005755,20250204,C0678,P005,5947,Won
Q005756,20251210,C0958,P003,5524,Pending
Q005757,20260330,C0209,P001,6119,Won
Q005758,20240607,C0934,P001,3658,Won
Q005759,20260727,C0421,P003,5197,Won
Q005760,20240722,C0641,P013,6094,Lost
Q005761,20240404,C0373,P015,3006,Lost
Q005762,20250826,C0359,P007,2850,Won
Q005763,20260904,C0253,P009,562,Won
Q005764,20250528,C0591,P006,2115,Lost
Q005765,20241103,C0815,P006,5587,Lost
Q005766,20250629,C0593,P008,1397,Won
Q005767,20250918,C0414,P011,3600,Lost
Q005768,20261127,C0747,P011,2349,Won
Q005769,20240920,C0802,P015,627,Pending
Q005770,20240226,C0378,P009,3388,Lost
Q005771,20260908,C0835,P015,3941,Won
Q005772,20250719,C0787,P004,7066,Won
Q005773,20240419,C0241,P006,648,Pending
Q005774,20260224,C0664,P010,3399,Lost
Q005775,20240914,C0514,P012,7573,Won
Q005776,20251218,C0533,P012,985,Pending
Q005777,20250314,C0494,P006,4694,Won
Q005778,20240220,C0696,P004,9223,Won
Q005779,20240304,C0264,P006,6970,Lost
Q005780,20260608,C0651,P006,3675,Won
Q005781,20240708,C0736,P010,1816,Won
Q005782,20241201,C0552,P006,4267,Lost
Q005783,20240326,C0574,P002,2664,Won
Q005784,20240702,C0869,P006,3971,Lost
Q005785,20251031,C0106,P009,9246,Lost
Q005786,20240108,C0839,P005,6572,Won
Q005787,20240710,C0891,P001,2491,Pending
Q005788,20250704,C0091,P007,8001,Pending
Q005789,20240223,C0513,P012,5679,Won
Q005790,20251212,C0760,P001,8156,Pending
Q005791,20240222,C0793,P006,8462,Pending
Q005792,20261003,C0640,P015,1603,Won
Q005793,20240604,C0049,P014,631,Lost
Q005794,20260310,C0252,P013,7234,Lost
Q005795,20240827,C0032,P005,4215,Lost
Q005796,20250726,C0077,P007,7664,Won
Q005797,20260102,C0843,P004,7505,Won
Q005798,20250310,C0765,P014,2890,Won
Q005799,20261003,C0941,P002,9514,Won
Q005800,20260526,C0166,P007,8570,Won
Q005801,20240519,C0620,P003,3816,Won
Q005802,20260828,C0399,P011,3831,Won
Q005803,20261231,C0355,P001,7279,Lost
Q005804,20241103,C0963,P009,743,Won
Q005805,20260130,C0806,P004,2406,Won
Q005806,20260628,C0970,P003,5656,Pending
Q005807,20250402,C0250,P004,9618,Won
Q005808,20260320,C0526,P001,9159,Pending
Q005809,20251114,C0931,P006,8392,Lost
Q005810,20240421,C0220,P002,1227,Won
Q005811,20251222,C0138,P001,4068,Won
Q005812,20250725,C0098,P008,3931,Pending
Q005813,20261020,C0894,P014,9588,Won
Q005814,20241111,C0504,P009,700,Lost
Q005815,20260614,C0871,P009,4339,Won
Q005816,20260727,C0744,P009,7801,Won
Q005817,20260815,C0857,P008,2855,Won
Q005818,20260103,C0106,P012,5998,Won
Q005819,20260721,C0805,P015,5258,Won
Q005820,20250614,C0538,P010,7270,Won
Q005821,20260906,C0893,P013,829,Won
Q005822,20250219,C0992,P001,4400,Won
Q005823,20250819,C0828,P007,1939,Lost
Q005824,20240218,C0701,P003,1917,Pending
Q005825,20260701,C0962,P012,5567,Won
Q005826,20261009,C0840,P015,6469,Lost
Q005827,20240219,C0326,P002,3477,Lost
Q005828,20240101,C0230,P004,5735,Lost
Q005829,20251004,C0066,P002,5364,Lost
Q005830,20251004,C0802,P006,607,Won
Q005831,20261101,C0376,P011,8987,Won
Q005832,20250730,C0535,P006,6941,Won
Q005833,20240128,C0072,P005,2437,Won
Q005834,20251103,C0747,P009,8567,Won
Q005835,20260620,C0014,P011,1813,Pending
Q005836,20240903,C0223,P002,9129,Won
Q005837,20240924,C0479,P013,7886,Lost
Q005838,20241024,C0216,P012,4459,Lost
Q005839,20250515,C0735,P006,7732,Won
Q005840,20250111,C0992,P013,5137,Pending
Q005841,20260318,C0854,P010,5718,Won
Q005842,20250304,C0032,P005,8720,Won
Q005843,20240419,C0288,P002,5114,Won
Q005844,20260911,C0064,P002,585,Lost
Q005845,20240406,C0762,P002,6672,Lost
Q005846,20250508,C0940,P006,2212,Won
Q005847,20241229,C0502,P009,8195,Won
Q005848,20240507,C0286,P004,2368,Won
Q005849,20261119,C0652,P005,7512,Won
Q005850,20241120,C0503,P011,7339,Won
Q005851,20240322,C0881,P003,2815,Won
Q005852,20260306,C0358,P004,9818,Won
Q005853,20260623,C0179,P005,2631,Won
Q005854,20260428,C0191,P009,5374,Won
Q005855,20260727,C0642,P005,8221,Won
Q005856,20251213,C0366,P007,7612,Lost
Q005857,20261226,C0933,P002,5426,Won
Q005858,20240617,C0792,P008,619,Won
Q005859,20251022,C0308,P004,6505,Lost
Q005860,20240715,C0091,P012,6449,Won
Q005861,20240817,C0762,P015,7314,Won
Q005862,20251008,C0920,P003,600,Won
Q005863,20260102,C0558,P005,6467,Won
Q005864,20250830,C0601,P008,7056,Won
Q005865,20241002,C0918,P014,7372,Won
Q005866,20241104,C0832,P007,1866,Lost
Q005867,20260907,C0011,P002,4316,Won
Q005868,20250704,C0882,P002,7632,Pending
Q005869,20241009,C0480,P013,3575,Won
Q005870,20250619,C0775,P009,9444,Won
Q005871,20250406,C0266,P015,1138,Won
Q005872,20251120,C0853,P006,3247,Lost
Q005873,20260106,C0309,P006,6543,Lost
Q005874,20240415,C0834,P015,8155,Lost
Q005875,20261219,C0252,P014,7724,Lost
Q005876,20250309,C0010,P009,5699,Lost
Q005877,20240714,C0041,P011,8195,Pending
Q005878,20261123,C0001,P005,3598,Won
Q005879,20251121,C0879,P005,5486,Won
Q005880,20260204,C0038,P002,8062,Won
Q005881,20260203,C0473,P013,4589,Won
Q005882,20251110,C0624,P008,2189,Lost
Q005883,20240331,C0224,P012,7891,Won
Q005884,20260403,C0472,P011,1055,Won
Q005885,20260702,C0622,P014,7473,Won
Q005886,20260617,C0195,P008,8172,Won
Q005887,20251225,C0013,P007,7651,Lost
Q005888,20240212,C0998,P007,7142,Won
Q005889,20261130,C0566,P002,9477,Won
Q005890,20250919,C0331,P002,6386,Won
Q005891,20260701,C0972,P011,4853,Won
Q005892,20260701,C0408,P011,6409,Lost
Q005893,20250310,C0292,P002,3836,Lost
Q005894,20250318,C0855,P005,2395,Won
Q005895,20260825,C0424,P010,4983,Lost
Q005896,20261130,C0954,P014,3386,Won
Q005897,20250814,C0114,P006,1981,Won
Q005898,20260324,C0529,P002,2250,Won
Q005899,20250909,C0234,P015,9293,Lost
Q005900,20250814,C0940,P005,8979,Won
Q005901,20261217,C0435,P009,7055,Won
Q005902,20240502,C0232,P008,3335,Won
Q005903,20240913,C0010,P004,3067,Won
Q005904,20250212,C0991,P011,8543,Won
Q005905,20250909,C0151,P014,9386,Won
Q005906,20260701,C0937,P005,8953,Lost
Q005907,20240522,C0389,P004,1383,Lost
Q005908,20241025,C0683,P008,4087,Lost
Q005909,20251115,C0381,P012,8783,Lost
Q005910,20250704,C0946,P002,2682,Lost
Q005911,20240404,C0098,P007,2227,Won
Q005912,20261119,C0664,P008,6875,Pending
Q005913,20250606,C0936,P004,8273,Pending
Q005914,20240528,C0526,P005,5180,Lost
Q005915,20260610,C0574,P010,9941,Pending
Q005916,20261217,C0824,P015,9361,Pending
Q005917,20260714,C0665,P010,5961,Lost
Q005918,20250524,C0614,P003,2518,Won
Q005919,20260520,C0025,P005,3672,Won
Q005920,20251108,C0680,P009,3282,Pending
Q005921,20260320,C0518,P005,9200,Won
Q005922,20250729,C0678,P004,6317,Lost
Q005923,20240625,C0338,P001,2471,Pending
Q005924,20240820,C0816,P012,3788,Won
Q005925,20260824,C0648,P010,2930,Won
Q005926,20260102,C0084,P003,6286,Won
Q005927,20241225,C0543,P004,4422,Won
Q005928,20250702,C0188,P015,5338,Won
Q005929,20240728,C0360,P013,2126,Pending
Q005930,20260527,C0741,P013,2449,Won
Q005931,20250906,C0811,P009,4101,Lost
Q005932,20240325,C0321,P003,3996,Won
Q005933,20240125,C0327,P007,3771,Pending
Q005934,20241109,C0431,P006,5829,Lost
Q005935,20240914,C0238,P010,8784,Pending
Q005936,20240725,C0248,P007,5996,Lost
Q005937,20240406,C0299,P011,9112,Won
Q005938,20261211,C0724,P008,9443,Lost
Q005939,20260104,C0333,P003,2841,Lost
Q005940,20260222,C0092,P013,9222,Won
Q005941,20260827,C0597,P008,2738,Won
Q005942,20261109,C0581,P009,5562,Lost
Q005943,20250916,C0827,P008,5207,Won
Q005944,20260401,C0596,P001,9242,Lost
Q005945,20240918,C0914,P015,3467,Won
Q005946,20250121,C0453,P001,3152,Lost
Q005947,20260907,C0462,P009,5810,Won
Q005948,20240504,C0831,P003,7496,Won
Q005949,20241104,C0034,P005,9074,Won
Q005950,20261018,C0638,P010,824,Lost
Q005951,20250211,C0713,P002,8377,Won
Q005952,20240811,C0586,P015,5280,Won
Q005953,20251202,C0416,P001,8894,Won
Q005954,20251214,C0210,P007,3509,Won
Q005955,20261201,C0734,P009,8061,Won
Q005956,20260101,C0778,P007,2004,Won
Q005957,20260810,C0600,P002,8519,Won
Q005958,20250922,C0678,P008,6845,Lost
Q005959,20250521,C0947,P010,5661,Lost
Q005960,20250903,C0980,P010,3591,Lost
Q005961,20250716,C0058,P006,2281,Lost
Q005962,20260223,C0942,P009,5576,Pending
Q005963,20250309,C0308,P011,8636,Lost
Q005964,20260312,C0422,P003,9316,Lost
Q005965,20260819,C0096,P005,2438,Lost
Q005966,20260319,C0160,P011,7408,Lost
Q005967,20260219,C0090,P013,7645,Won
Q005968,20260415,C0291,P014,3754,Lost
Q005969,20240307,C0024,P015,6136,Won
Q005970,20241001,C0231,P004,3804,Won
Q005971,20260620,C0362,P004,8043,Lost
Q005972,20240811,C0352,P015,4255,Won
Q005973,20241221,C0870,P011,1214,Pending
Q005974,20260922,C0466,P004,603,Lost
Q005975,20251220,C0189,P003,1705,Won
Q005976,20250530,C0933,P015,2713,Lost
Q005977,20260802,C0581,P013,6044,Won
Q005978,20251013,C0281,P013,7397,Won
Q005979,20240119,C0261,P005,3683,Won
Q005980,20260928,C0956,P010,3251,Won
Q005981,20260121,C0466,P005,4813,Lost
Q005982,20240115,C0138,P011,7057,Won
Q005983,20250619,C0695,P011,9163,Won
Q005984,20240530,C0718,P012,1105,Won
Q005985,20260613,C0991,P012,6293,Won
Q005986,20240914,C0922,P002,8497,Won
Q005987,20240306,C0045,P011,5101,Lost
Q005988,20260505,C0676,P003,4978,Lost
Q005989,20250425,C0627,P003,8611,Won
Q005990,20260822,C0741,P010,3572,Lost
Q005991,20241218,C0476,P003,9781,Lost
Q005992,20250522,C0938,P012,4190,Pending
Q005993,20240801,C0328,P007,8051,Lost
Q005994,20260726,C0575,P008,9630,Won
Q005995,20240727,C0818,P006,1156,Pending
Q005996,20240731,C0545,P003,5648,Won
Q005997,20241128,C0542,P003,6347,Won
Q005998,20240511,C0157,P002,6999,Lost
Q005999,20240502,C0999,P011,7170,Won
Q006000,20260710,C0104,P010,7762,Pending
Q006001,20260123,C0289,P006,6934,Lost
Q006002,20260626,C0678,P008,952,Lost
Q006003,20241129,C0058,P012,2667,Won
Q006004,20260724,C0097,P014,9564,Lost
Q006005,20251208,C0244,P015,5103,Won
Q006006,20250610,C0905,P012,8454,Lost
Q006007,20260909,C0551,P012,3768,Won
Q006008,20261110,C0185,P013,6106,Won
Q006009,20240213,C0658,P015,7145,Lost
Q006010,20241120,C0001,P013,1592,Won
Q006011,20260316,C0393,P004,8046,Lost
Q006012,20240721,C0770,P011,6650,Lost
Q006013,20260205,C0016,P006,5512,Won
Q006014,20240905,C0408,P015,8728,Won
Q006015,20240204,C0225,P004,8307,Pending
Q006016,20240316,C0091,P005,1496,Pending
Q006017,20240505,C0291,P008,7129,Lost
Q006018,20250701,C0575,P003,3257,Won
Q006019,20260706,C0349,P003,3887,Won
