SaleID,DateID,CustomerID,ProductID,ManufacturerID,EmployeeID,InstallerID,Quantity,Revenue,Cost,Profit
S004956,20250503,C0108,P010,M001,E009,I005,4,1221,793.65,427.35
S004957,20240420,C0837,P003,M007,E006,I005,3,1693,1015.8,677.2
S004958,20240223,C0028,P011,M004,E009,I001,5,2500,1625.0,875.0
S004959,20250513,C0722,P013,M007,E005,I005,3,538,349.7,188.3
S004960,20240317,C0940,P012,M001,E003,I001,5,689,447.85,241.15
S004961,20240604,C0724,P003,M005,E001,I005,1,1823,1093.8,729.2
S004962,20241002,C0531,P008,M005,E007,I001,4,1873,1030.15,842.85
S004963,20260821,C0546,P011,M008,E004,I002,1,1926,1251.9,674.1
S004964,20260906,C0883,P005,M001,E004,I002,1,7152,3218.4,3933.6
S004965,20250929,C0681,P005,M008,E005,I002,2,4037,1816.65,2220.35
S004966,20240922,C0107,P005,M001,E007,I003,1,5002,2250.9,2751.1
S004967,20240212,C0302,P014,M007,E001,I001,1,592,384.8,207.2
S004968,20240814,C0205,P011,M002,E004,I003,3,1398,908.7,489.3
S004969,20250913,C0137,P006,M001,E008,I002,2,6229,2803.05,3425.95
S004970,20260101,C0434,P011,M008,E003,I001,4,1275,828.75,446.25
S004971,20261206,C0820,P007,M008,E009,I004,4,3128,1407.6,1720.4
S004972,20260615,C0940,P007,M006,E002,I002,5,6400,2880.0,3520.0
S004973,20240605,C0132,P008,M004,E010,I005,1,5306,2918.3,2387.7
S004974,20260723,C0659,P009,M003,E001,I003,5,3328,1830.4,1497.6
S004975,20240320,C0282,P008,M006,E002,I005,3,3341,1837.55,1503.45
S004976,20261023,C0420,P006,M002,E008,I002,3,5298,2384.1,2913.9
S004977,20240303,C0511,P002,M007,E005,I001,2,1602,1041.3,560.7
S004978,20240807,C0357,P011,M008,E006,I005,3,2097,1363.05,733.95
S004979,20240805,C0786,P010,M006,E004,I004,2,1194,776.1,417.9
S004980,20250725,C0848,P001,M005,E010,I002,2,1240,806.0,434.0
S004981,20260706,C0084,P010,M006,E005,I001,4,1174,763.1,410.9
S004982,20251005,C0868,P004,M007,E008,I001,2,2257,1354.2,902.8
S004983,20240601,C0787,P001,M006,E004,I004,5,1458,947.7,510.3
S004984,20250115,C0057,P011,M006,E006,I003,3,1371,891.15,479.85
S004985,20251016,C0274,P013,M005,E001,I004,5,948,616.2,331.8
S004986,20260426,C0467,P012,M008,E009,I005,5,1715,1114.75,600.25
S004987,20241203,C0660,P013,M003,E002,I001,1,1703,1106.95,596.05
S004988,20240119,C0948,P008,M005,E001,I005,3,2645,1454.75,1190.25
S004989,20240912,C0802,P008,M003,E005,I004,1,2057,1131.35,925.65
S004990,20260121,C0685,P012,M008,E009,I001,3,1408,915.2,492.8
S004991,20250928,C0566,P002,M007,E007,I004,1,547,355.55,191.45
S004992,20250610,C0974,P009,M005,E003,I004,2,4927,2709.85,2217.15
S004993,20250907,C0844,P013,M008,E001,I003,5,1098,713.7,384.3
S004994,20260820,C0085,P009,M002,E001,I001,5,4894,2691.7,2202.3
S004995,20240129,C0237,P008,M004,E003,I003,4,5319,2925.45,2393.55
S004996,20250807,C0676,P013,M005,E004,I001,4,596,387.4,208.6
S004997,20250922,C0861,P004,M007,E007,I005,5,1475,885.0,590.0
S004998,20250609,C0616,P010,M001,E004,I001,3,1788,1162.2,625.8
S004999,20261117,C0104,P013,M008,E008,I005,5,966,627.9,338.1
S005000,20241019,C0268,P015,M007,E010,I002,3,1524,990.6,533.4
S005001,20250801,C0876,P008,M002,E002,I002,1,1682,925.1,756.9
S005002,20260522,C0787,P002,M005,E004,I002,2,1547,1005.55,541.45
S005003,20260101,C0706,P002,M007,E006,I001,5,1041,676.65,364.35
S005004,20241206,C0475,P013,M006,E010,I001,4,755,490.75,264.25
S005005,20250518,C0278,P001,M004,E008,I003,2,544,353.6,190.4
S005006,20251226,C0910,P012,M007,E008,I003,1,816,530.4,285.6
S005007,20250306,C0390,P014,M003,E006,I001,2,1177,765.05,411.95
S005008,20240529,C0842,P004,M006,E005,I001,1,1452,871.2,580.8
S005009,20240225,C0656,P002,M003,E001,I004,1,1712,1112.8,599.2
S005010,20250522,C0755,P008,M007,E010,I002,1,2339,1286.45,1052.55
S005011,20260108,C0893,P013,M003,E003,I001,3,567,368.55,198.45
S005012,20260518,C0803,P005,M008,E004,I003,2,3843,1729.35,2113.65
S005013,20241005,C0324,P009,M007,E002,I001,4,3675,2021.25,1653.75
S005014,20250929,C0277,P002,M003,E007,I001,5,1140,741.0,399.0
S005015,20251006,C0215,P005,M008,E006,I005,2,5198,2339.1,2858.9
S005016,20240917,C0738,P007,M006,E001,I005,1,6841,3078.45,3762.55
S005017,20250928,C0991,P005,M001,E003,I002,2,7513,3380.85,4132.15
S005018,20260128,C0608,P004,M004,E006,I005,1,1911,1146.6,764.4
S005019,20251113,C0897,P012,M003,E009,I005,1,922,599.3,322.7
S005020,20261012,C0324,P006,M001,E008,I005,1,2729,1228.05,1500.95
S005021,20260712,C0828,P010,M004,E006,I003,3,2205,1433.25,771.75
S005022,20260103,C0186,P015,M005,E008,I004,4,769,499.85,269.15
S005023,20250807,C0798,P008,M005,E010,I004,3,3573,1965.15,1607.85
S005024,20250517,C0035,P013,M005,E007,I003,1,1702,1106.3,595.7
S005025,20240118,C0396,P001,M003,E007,I003,5,1390,903.5,486.5
S005026,20260725,C0373,P007,M006,E004,I004,4,3531,1588.95,1942.05
S005027,20251221,C0925,P010,M005,E007,I001,5,1266,822.9,443.1
S005028,20240905,C0023,P002,M005,E001,I004,2,786,510.9,275.1
S005029,20250602,C0830,P014,M006,E004,I005,4,1238,804.7,433.3
S005030,20260608,C0062,P001,M004,E003,I003,4,689,447.85,241.15
S005031,20241020,C0407,P001,M003,E006,I001,4,1401,910.65,490.35
S005032,20240911,C0703,P005,M007,E001,I002,2,4148,1866.6,2281.4
S005033,20250418,C0768,P006,M005,E004,I005,5,2981,1341.45,1639.55
S005034,20250613,C0971,P015,M005,E003,I004,5,1587,1031.55,555.45
S005035,20241114,C0703,P010,M004,E007,I001,4,1532,995.8,536.2
S005036,20260428,C0744,P010,M005,E006,I003,5,1341,871.65,469.35
S005037,20251226,C0863,P012,M008,E009,I001,2,1225,796.25,428.75
S005038,20240811,C0505,P008,M005,E003,I004,1,3081,1694.55,1386.45
S005039,20240928,C0871,P009,M003,E005,I001,2,3372,1854.6,1517.4
S005040,20250303,C0404,P004,M003,E008,I004,1,2428,1456.8,971.2
S005041,20250708,C0728,P008,M001,E005,I001,3,4847,2665.85,2181.15
S005042,20251119,C0680,P012,M006,E002,I001,2,1297,843.05,453.95
S005043,20250418,C0517,P009,M002,E002,I001,3,4594,2526.7,2067.3
S005044,20240925,C0545,P001,M003,E001,I004,3,778,505.7,272.3
S005045,20251124,C0602,P011,M006,E003,I005,2,2103,1366.95,736.05
S005046,20261001,C0494,P008,M005,E003,I002,5,4940,2717.0,2223.0
S005047,20250626,C0223,P004,M004,E008,I002,2,1851,1110.6,740.4
S005048,20261201,C0987,P012,M004,E010,I004,5,1402,911.3,490.7
S005049,20251206,C0123,P003,M001,E001,I002,4,1363,817.8,545.2
S005050,20260622,C0775,P001,M003,E002,I003,2,1502,976.3,525.7
S005051,20250529,C0977,P015,M007,E010,I004,3,1786,1160.9,625.1
S005052,20261014,C0070,P004,M006,E006,I004,2,2991,1794.6,1196.4
S005053,20251230,C0186,P002,M001,E009,I005,5,553,359.45,193.55
S005054,20260717,C0228,P004,M001,E010,I003,1,1334,800.4,533.6
S005055,20250422,C0479,P008,M008,E004,I001,2,3216,1768.8,1447.2
S005056,20250129,C0911,P010,M005,E002,I003,5,1775,1153.75,621.25
S005057,20241123,C0701,P006,M008,E006,I005,1,2923,1315.35,1607.65
S005058,20260423,C0558,P009,M001,E001,I005,1,2723,1497.65,1225.35
S005059,20241219,C0029,P008,M008,E002,I002,1,2734,1503.7,1230.3
S005060,20251212,C0185,P009,M004,E010,I003,5,3787,2082.85,1704.15
S005061,20240926,C0241,P007,M004,E002,I003,5,2809,1264.05,1544.95
S005062,20261122,C0739,P015,M008,E006,I001,4,1777,1155.05,621.95
S005063,20240301,C0203,P006,M003,E004,I001,5,6149,2767.05,3381.95
S005064,20240426,C0814,P009,M007,E001,I005,3,5910,3250.5,2659.5
S005065,20251119,C0013,P002,M003,E005,I001,2,1452,943.8,508.2
S005066,20240406,C0455,P015,M007,E008,I003,5,549,356.85,192.15
S005067,20251026,C0349,P012,M006,E001,I005,3,1492,969.8,522.2
S005068,20240717,C0311,P010,M006,E001,I003,5,2342,1522.3,819.7
S005069,20241226,C0923,P014,M004,E007,I004,5,1396,907.4,488.6
S005070,20240919,C0457,P005,M003,E009,I004,3,5722,2574.9,3147.1
S005071,20240912,C0295,P002,M003,E001,I003,2,1606,1043.9,562.1
S005072,20250707,C0784,P011,M006,E001,I003,4,1933,1256.45,676.55
S005073,20260924,C0898,P003,M007,E005,I002,3,1417,850.2,566.8
S005074,20250809,C0110,P010,M007,E007,I004,3,1212,787.8,424.2
S005075,20260509,C0578,P001,M006,E009,I003,4,1404,912.6,491.4
S005076,20240603,C0981,P005,M002,E001,I004,4,7583,3412.35,4170.65
S005077,20260528,C0297,P008,M002,E009,I004,5,2738,1505.9,1232.1
S005078,20260710,C0551,P004,M006,E004,I004,4,2537,1522.2,1014.8
S005079,20241123,C0286,P001,M004,E002,I004,3,648,421.2,226.8
S005080,20261204,C0151,P006,M005,E004,I004,5,7988,3594.6,4393.4
S005081,20260620,C0003,P001,M005,E001,I004,5,1053,684.45,368.55
S005082,20251206,C0070,P004,M008,E006,I004,5,1996,1197.6,798.4
S005083,20241012,C0776,P003,M001,E004,I002,4,2084,1250.4,833.6
S005084,20261013,C0121,P004,M003,E006,I004,4,1901,1140.6,760.4
S005085,20241112,C0874,P003,M004,E001,I001,5,1348,808.8,539.2
S005086,20260726,C0676,P013,M006,E010,I001,3,1199,779.35,419.65
S005087,20250916,C0186,P004,M006,E007,I004,1,1490,894.0,596.0
S005088,20240102,C0897,P001,M006,E008,I005,2,1688,1097.2,590.8
S005089,20240404,C0715,P007,M004,E001,I002,3,7852,3533.4,4318.6
S005090,20260410,C0347,P002,M004,E003,I005,5,1003,651.95,351.05
S005091,20250630,C0632,P006,M008,E008,I001,4,6052,2723.4,3328.6
S005092,20260522,C0046,P013,M001,E008,I003,4,589,382.85,206.15
S005093,20250505,C0254,P002,M008,E001,I001,3,1069,694.85,374.15
S005094,20240611,C0748,P012,M008,E005,I003,2,1710,1111.5,598.5
S005095,20260615,C0085,P007,M007,E004,I005,4,7086,3188.7,3897.3
S005096,20240611,C0929,P007,M006,E008,I004,3,4027,1812.15,2214.85
S005097,20251027,C0262,P014,M006,E009,I004,4,512,332.8,179.2
S005098,20241101,C0298,P002,M008,E005,I001,3,1572,1021.8,550.2
S005099,20261102,C0371,P003,M004,E002,I003,1,2201,1320.6,880.4
S005100,20261027,C0513,P012,M008,E003,I004,2,1737,1129.05,607.95
S005101,20241218,C0085,P012,M003,E003,I002,2,1028,668.2,359.8
S005102,20261209,C0919,P010,M003,E002,I003,5,1998,1298.7,699.3
S005103,20240130,C0473,P013,M002,E004,I002,1,548,356.2,191.8
S005104,20261113,C0265,P005,M006,E007,I004,4,4737,2131.65,2605.35
S005105,20250628,C0114,P002,M008,E007,I004,1,1244,808.6,435.4
S005106,20260505,C0562,P005,M004,E010,I001,1,5085,2288.25,2796.75
S005107,20260128,C0451,P007,M007,E008,I004,4,5040,2268.0,2772.0
S005108,20260828,C0737,P015,M007,E007,I004,3,1262,820.3,441.7
S005109,20240405,C0576,P008,M006,E003,I001,5,4728,2600.4,2127.6
S005110,20251201,C0871,P011,M003,E010,I004,3,2310,1501.5,808.5
S005111,20250113,C0073,P006,M008,E006,I001,3,5126,2306.7,2819.3
S005112,20261129,C0507,P010,M003,E010,I005,5,2076,1349.4,726.6
S005113,20260816,C0370,P008,M005,E005,I002,2,2676,1471.8,1204.2
S005114,20240606,C0704,P001,M006,E001,I004,5,1382,898.3,483.7
S005115,20260815,C0803,P003,M004,E009,I004,3,2418,1450.8,967.2
S005116,20260217,C0820,P001,M008,E003,I003,4,626,406.9,219.1
S005117,20250218,C0599,P014,M001,E004,I002,1,1384,899.6,484.4
S005118,20240423,C0199,P005,M002,E009,I002,5,4524,2035.8,2488.2
S005119,20250510,C0841,P014,M001,E002,I001,1,989,642.85,346.15
S005120,20250622,C0685,P013,M001,E007,I003,3,1541,1001.65,539.35
S005121,20251024,C0352,P009,M008,E006,I003,2,5856,3220.8,2635.2
S005122,20251229,C0158,P012,M007,E002,I003,1,1092,709.8,382.2
S005123,20260423,C0624,P005,M008,E005,I003,4,4079,1835.55,2243.45
S005124,20250308,C0325,P012,M002,E008,I005,5,1571,1021.15,549.85
S005125,20261024,C0468,P004,M002,E004,I003,3,2531,1518.6,1012.4
S005126,20260603,C0997,P007,M004,E004,I005,5,5975,2688.75,3286.25
S005127,20260614,C0681,P006,M005,E002,I004,5,6900,3105.0,3795.0
S005128,20251031,C0968,P015,M007,E001,I001,5,788,512.2,275.8
S005129,20240815,C0794,P010,M007,E003,I003,4,2335,1517.75,817.25
S005130,20250919,C0650,P015,M008,E007,I002,5,1734,1127.1,606.9
S005131,20250804,C0141,P004,M007,E009,I003,1,2005,1203.0,802.0
S005132,20250126,C0445,P008,M008,E010,I005,1,5248,2886.4,2361.6
S005133,20240925,C0671,P002,M008,E002,I005,1,508,330.2,177.8
S005134,20251002,C0877,P011,M003,E001,I002,5,2411,1567.15,843.85
S005135,20241121,C0104,P011,M003,E002,I003,1,1730,1124.5,605.5
S005136,20250715,C0921,P010,M006,E007,I002,3,884,574.6,309.4
S005137,20260504,C0706,P014,M003,E003,I001,1,1054,685.1,368.9
S005138,20260520,C0418,P007,M004,E004,I005,2,5257,2365.65,2891.35
S005139,20240315,C0535,P011,M003,E005,I002,2,1522,989.3,532.7
S005140,20251023,C0247,P007,M002,E005,I001,2,3550,1597.5,1952.5
S005141,20251004,C0321,P001,M005,E002,I003,2,1512,982.8,529.2
S005142,20250802,C0542,P001,M005,E004,I003,1,789,512.85,276.15
S005143,20260125,C0015,P008,M004,E004,I002,5,3793,2086.15,1706.85
S005144,20260811,C0026,P001,M003,E005,I003,1,1696,1102.4,593.6
S005145,20240625,C0025,P005,M001,E008,I004,1,4156,1870.2,2285.8
S005146,20241222,C0242,P011,M006,E004,I002,4,1941,1261.65,679.35
S005147,20260929,C0447,P008,M006,E006,I003,4,3307,1818.85,1488.15
S005148,20260615,C0131,P007,M008,E006,I004,2,3031,1363.95,1667.05
S005149,20250926,C0571,P006,M002,E005,I004,1,5125,2306.25,2818.75
S005150,20260412,C0439,P003,M002,E006,I002,5,1997,1198.2,798.8
S005151,20240918,C0622,P004,M005,E003,I004,1,2835,1701.0,1134.0
S005152,20240521,C0355,P014,M001,E002,I002,3,784,509.6,274.4
S005153,20250526,C0584,P014,M001,E007,I002,4,955,620.75,334.25
S005154,20251107,C0517,P010,M003,E005,I004,4,2317,1506.05,810.95
S005155,20240523,C0852,P004,M003,E010,I005,1,1640,984.0,656.0
S005156,20240817,C0706,P004,M002,E003,I004,3,2121,1272.6,848.4
S005157,20260112,C0323,P010,M008,E002,I003,2,1296,842.4,453.6
S005158,20260513,C0963,P002,M003,E003,I001,4,683,443.95,239.05
S005159,20240630,C0047,P014,M001,E005,I003,2,1166,757.9,408.1
S005160,20250317,C0402,P007,M005,E005,I003,2,4557,2050.65,2506.35
S005161,20260506,C0603,P014,M002,E005,I002,2,828,538.2,289.8
S005162,20240425,C0475,P012,M003,E003,I004,4,515,334.75,180.25
S005163,20250504,C0327,P012,M003,E008,I005,1,1524,990.6,533.4
S005164,20261104,C0925,P014,M008,E009,I003,4,1784,1159.6,624.4
S005165,20250323,C0193,P002,M006,E004,I001,1,615,399.75,215.25
S005166,20240329,C0922,P001,M001,E007,I002,2,1704,1107.6,596.4
S005167,20260518,C0661,P006,M008,E008,I003,3,6714,3021.3,3692.7
S005168,20260426,C0124,P007,M008,E003,I005,3,5528,2487.6,3040.4
S005169,20250509,C0297,P008,M005,E007,I002,2,1727,949.85,777.15
S005170,20250810,C0840,P003,M007,E006,I004,5,2657,1594.2,1062.8
S005171,20251115,C0304,P005,M007,E004,I003,1,3032,1364.4,1667.6
S005172,20261010,C0209,P008,M006,E002,I005,3,4060,2233.0,1827.0
S005173,20260321,C0583,P002,M007,E006,I005,3,1523,989.95,533.05
S005174,20260416,C0336,P015,M007,E001,I001,2,1687,1096.55,590.45
S005175,20260705,C0762,P012,M006,E003,I002,5,948,616.2,331.8
S005176,20250711,C0529,P014,M005,E003,I001,1,1309,850.85,458.15
S005177,20250111,C0995,P010,M003,E006,I001,3,1127,732.55,394.45
S005178,20260909,C0940,P006,M006,E004,I004,2,5392,2426.4,2965.6
S005179,20260323,C0424,P004,M001,E005,I001,3,2192,1315.2,876.8
S005180,20250920,C0220,P003,M001,E003,I005,4,2079,1247.4,831.6
S005181,20240607,C0226,P001,M008,E003,I002,5,1616,1050.4,565.6
S005182,20240906,C0017,P009,M004,E006,I002,3,2669,1467.95,1201.05
S005183,20241108,C0171,P015,M006,E001,I001,3,889,577.85,311.15
S005184,20240929,C0571,P010,M005,E001,I004,4,1607,1044.55,562.45
S005185,20251103,C0203,P011,M001,E009,I004,5,2123,1379.95,743.05
S005186,20250825,C0770,P015,M008,E007,I004,5,935,607.75,327.25
S005187,20260616,C0518,P001,M003,E005,I003,4,603,391.95,211.05
S005188,20260211,C0623,P007,M005,E009,I002,4,5712,2570.4,3141.6
S005189,20250925,C0216,P015,M007,E009,I002,3,509,330.85,178.15
S005190,20261220,C0335,P015,M006,E010,I002,3,533,346.45,186.55
S005191,20260524,C0170,P013,M008,E003,I004,4,1796,1167.4,628.6
S005192,20241026,C0216,P010,M003,E006,I004,2,2337,1519.05,817.95
S005193,20250914,C0736,P008,M007,E009,I005,2,3507,1928.85,1578.15
S005194,20250707,C0479,P008,M003,E004,I002,3,1949,1071.95,877.05
S005195,20260531,C0427,P011,M007,E002,I001,3,1314,854.1,459.9
S005196,20260302,C0090,P002,M001,E007,I005,4,1110,721.5,388.5
S005197,20260301,C0776,P003,M008,E010,I002,3,2228,1336.8,891.2
S005198,20250605,C0911,P005,M001,E004,I005,3,7448,3351.6,4096.4
S005199,20260524,C0637,P002,M006,E007,I001,2,1565,1017.25,547.75
S005200,20250713,C0049,P011,M004,E004,I001,5,1413,918.45,494.55
S005201,20240226,C0125,P004,M007,E010,I002,3,2315,1389.0,926.0
S005202,20240519,C0824,P008,M003,E004,I004,4,4947,2720.85,2226.15
S005203,20250522,C0647,P010,M001,E002,I002,2,2407,1564.55,842.45
S005204,20240606,C0395,P015,M004,E002,I005,3,556,361.4,194.6
S005205,20240113,C0643,P003,M003,E004,I005,1,1263,757.8,505.2
S005206,20250318,C0075,P006,M004,E004,I004,2,3744,1684.8,2059.2
S005207,20250819,C0787,P011,M001,E010,I005,2,936,608.4,327.6
S005208,20260920,C0047,P002,M003,E004,I001,5,843,547.95,295.05
S005209,20260918,C0192,P010,M001,E002,I002,5,1673,1087.45,585.55
S005210,20240207,C0920,P006,M004,E002,I004,4,7451,3352.95,4098.05
S005211,20260327,C0926,P011,M001,E001,I001,1,1455,945.75,509.25
S005212,20240611,C0975,P011,M008,E007,I003,2,1991,1294.15,696.85
S005213,20250825,C0871,P014,M005,E009,I002,3,856,556.4,299.6
S005214,20261111,C0932,P004,M008,E002,I003,1,2805,1683.0,1122.0
S005215,20261006,C0312,P006,M007,E010,I001,1,4832,2174.4,2657.6
S005216,20260715,C0012,P008,M003,E008,I002,5,1979,1088.45,890.55
S005217,20250605,C0055,P003,M001,E010,I002,5,1267,760.2,506.8
S005218,20250217,C0290,P001,M002,E003,I002,2,1616,1050.4,565.6
S005219,20240126,C0026,P002,M006,E010,I002,2,1279,831.35,447.65
S005220,20250423,C0143,P005,M006,E003,I004,4,3123,1405.35,1717.65
S005221,20241029,C0672,P003,M001,E003,I001,2,1939,1163.4,775.6
S005222,20260613,C0479,P002,M006,E005,I002,5,702,456.3,245.7
S005223,20241208,C0912,P015,M007,E008,I001,1,940,611.0,329.0
S005224,20260401,C0457,P012,M002,E002,I004,4,670,435.5,234.5
S005225,20260422,C0755,P013,M003,E010,I001,2,1599,1039.35,559.65
S005226,20251113,C0194,P006,M007,E005,I002,4,3285,1478.25,1806.75
S005227,20240202,C0175,P008,M003,E001,I005,5,3415,1878.25,1536.75
S005228,20260916,C0703,P005,M006,E004,I001,3,3185,1433.25,1751.75
S005229,20260109,C0811,P011,M004,E002,I005,5,824,535.6,288.4
S005230,20240504,C0681,P005,M006,E001,I004,3,3108,1398.6,1709.4
S005231,20240106,C0541,P013,M005,E009,I003,2,1154,750.1,403.9
S005232,20260425,C0952,P009,M008,E008,I001,2,3885,2136.75,1748.25
S005233,20261029,C0257,P013,M007,E008,I005,4,1516,985.4,530.6
S005234,20250410,C0025,P001,M008,E007,I003,3,514,334.1,179.9
S005235,20251126,C0957,P014,M004,E006,I003,1,582,378.3,203.7
S005236,20241130,C0453,P002,M003,E008,I005,4,1518,986.7,531.3
S005237,20241008,C0562,P004,M003,E010,I001,1,2684,1610.4,1073.6
S005238,20250428,C0134,P014,M001,E006,I001,1,1620,1053.0,567.0
S005239,20240509,C0847,P013,M004,E005,I001,4,822,534.3,287.7
S005240,20260224,C0547,P015,M001,E002,I005,5,900,585.0,315.0
S005241,20240301,C0184,P001,M005,E001,I004,3,1245,809.25,435.75
S005242,20260818,C0654,P002,M005,E008,I001,1,635,412.75,222.25
S005243,20260315,C0279,P008,M006,E008,I005,4,1901,1045.55,855.45
S005244,20260410,C0975,P015,M004,E002,I002,3,1544,1003.6,540.4
S005245,20260706,C0756,P014,M001,E005,I003,5,614,399.1,214.9
S005246,20250519,C0556,P011,M002,E010,I001,1,964,626.6,337.4
S005247,20251117,C0716,P002,M007,E008,I004,4,1061,689.65,371.35
S005248,20240525,C0599,P008,M006,E003,I003,5,4908,2699.4,2208.6
S005249,20240716,C0496,P007,M001,E010,I002,1,2737,1231.65,1505.35
S005250,20250919,C0340,P008,M002,E008,I004,1,4958,2726.9,2231.1
S005251,20250225,C0569,P003,M001,E005,I003,2,1512,907.2,604.8
S005252,20261030,C0895,P005,M003,E008,I004,2,6203,2791.35,3411.65
S005253,20241031,C0061,P006,M006,E010,I002,5,4053,1823.85,2229.15
S005254,20260829,C0803,P005,M004,E006,I005,4,6793,3056.85,3736.15
S005255,20241217,C0635,P003,M004,E004,I003,4,2139,1283.4,855.6
S005256,20240202,C0168,P015,M005,E001,I005,2,1784,1159.6,624.4
S005257,20260401,C0682,P010,M007,E004,I005,5,1830,1189.5,640.5
S005258,20250809,C0547,P005,M005,E005,I002,4,5646,2540.7,3105.3
S005259,20250421,C0327,P004,M007,E006,I002,2,2399,1439.4,959.6
S005260,20260502,C0678,P010,M008,E007,I002,2,958,622.7,335.3
S005261,20251113,C0997,P008,M004,E004,I003,1,3539,1946.45,1592.55
S005262,20241119,C0058,P007,M002,E007,I004,2,7667,3450.15,4216.85
S005263,20240501,C0120,P004,M005,E003,I001,3,1753,1051.8,701.2
S005264,20250607,C0904,P007,M006,E003,I004,2,4107,1848.15,2258.85
S005265,20261217,C0570,P007,M007,E003,I002,2,3903,1756.35,2146.65
S005266,20240306,C0291,P006,M005,E005,I003,3,6263,2818.35,3444.65
S005267,20250919,C0209,P013,M005,E005,I002,1,740,481.0,259.0
S005268,20260814,C0348,P002,M005,E010,I003,3,715,464.75,250.25
S005269,20260906,C0657,P010,M005,E003,I001,5,1480,962.0,518.0
S005270,20250102,C0877,P009,M005,E007,I002,5,3951,2173.05,1777.95
S005271,20240601,C0166,P002,M002,E002,I004,3,1251,813.15,437.85
S005272,20241221,C0924,P013,M005,E007,I003,2,1505,978.25,526.75
S005273,20261023,C0453,P010,M003,E005,I004,2,2021,1313.65,707.35
S005274,20261217,C0904,P006,M008,E006,I005,1,4256,1915.2,2340.8
S005275,20240105,C0063,P006,M008,E006,I001,3,4464,2008.8,2455.2
S005276,20240603,C0817,P006,M004,E005,I004,5,7832,3524.4,4307.6
S005277,20250425,C0050,P003,M006,E008,I005,2,2607,1564.2,1042.8
S005278,20250206,C0079,P005,M001,E009,I001,2,5156,2320.2,2835.8
S005279,20250906,C0926,P005,M004,E008,I005,4,5813,2615.85,3197.15
S005280,20250225,C0763,P003,M001,E002,I003,4,1831,1098.6,732.4
S005281,20260511,C0755,P001,M007,E002,I001,4,1371,891.15,479.85
S005282,20260426,C0249,P013,M008,E005,I005,1,1718,1116.7,601.3
S005283,20240510,C0532,P015,M008,E010,I001,4,801,520.65,280.35
